GEOID,ice_income,median_inc,poverty_pct,labor_pct,owner_occ_pct,owner_occ_value,vacant_pct
29189211333,0.04609595484477893,60861,12.948744552811785,69.47340283346699,63.79950495049505,186300,8.283002588438308
29189211334,-0.1,53918,7.552513570922822,60.26785714285714,78.11686775490891,97500,6.008328375966687
29189211801,-0.33088725817211473,31035,35.92845870594424,62.761219595751975,51.590849329476725,86500,21.682340647857888
29189216700,0.04286553141514973,63590,8.560539431251831,75.2361673414305,57.78038755137992,223100,4.21822272215973
29189220502,-0.003953871499176277,55697,5.326134539617685,66.78012253233491,62.82517076006394,154600,5.3632678515746806
29189221201,0.27472527472527475,106923,2.8077753779697625,49.32239657631954,83.09074016723443,484200,4.587155963302752
29189215800,0.16119549240568348,72043,7.470904767863846,59.59252971137521,51.87828700225394,314300,9.389567147613763
29189221302,0.017840076457470534,62806,5.846199970019487,65.13370805654914,68.19067606056063,206600,2.059282371294852
29189216300,0.18262987012987014,103000,12.449504223283144,46.22918707149853,62.00809121000368,611500,4.124513618677042
29189215500,0.49104385423100677,137042,1.2525620587565476,67.86252637925837,88.86616678027721,427800,10.40398450470393
29189215900,-0.11514441842310695,51678,13.505461767626613,58.16541930531568,66.03085088737768,121000,10.948905109489052
29189217500,0.5420827389443652,164632,2.941176470588235,57.187350263536175,96.65335615135957,691000,4.278561675011379
29189217702,0.46992093502921967,138206,1.2068739341466614,53.83571966842502,90.52244683644001,341700,2.41529688024153
29189217806,0.10187553282182438,76875,10.64493758668516,67.58901758901759,72.75880006936015,198700,4.788961038961039
29189217923,0.24012583012932542,83601,1.48830616583983,75.50796265788028,84.76595744680851,208700,1.3448275862068966
29189219600,-0.05029761904761905,56403,6.523722627737226,59.88392543088287,69.72923638576209,170800,6.976744186046512
29189220442,0.0968950749464668,76875,3.648705982180738,65.98958333333333,92.69328802039082,157000,2.961038961038961
29189220701,0.02086230876216968,57397,8.040048543689322,71.78294573643412,63.6888483743543,194200,5.456936226166995
29189221202,0.13667063965037743,73542,2.5788937902952154,56.64390243902439,83.2431518430842,270500,12.238493723849372
29189210300,-0.2374631268436578,38000,20.102269095557688,73.34372564302416,47.06439393939394,54700,28.669121514992106
29189210921,0.015111695137976347,80819,7.5643300798580295,70.11562407352505,79.78956597983341,103000,3.0573248407643314
29189211101,-0.08664666166541636,51433,6.2989752863170585,69.18347742555235,51.58227848101266,86900,11.34020618556701
29189211301,-0.06055437100213219,52987,18.514946962391516,64.33408577878103,69.13463059642461,92500,5.1375404530744335
29189211900,-0.5152100434572671,23910,34.29494079655544,59.88811188811189,17.074715069649642,61900,16.626409017713364
29189212500,-0.30333333333333334,38125,18.624946785866324,63.61166007905138,47.29504785684561,70000,10.218041898247114
29189215001,-0.01317829457364341,68095,18.099547511312217,71.18380062305296,47.41435035552682,157700,1.5267175572519083
29189215202,0.37623413258110017,108269,3.8340572113224503,65.059160989602,78.19156859824221,313500,2.6767330130404945
29189221332,0.10092213114754098,79036,5.295883361921097,60.66718386346005,90.35069075451648,192900,1.860231271995978
29189221503,0.4218009478672986,117019,1.514663229133097,62.57634647418101,86.61417322834646,297100,8.578856152512998
29189221502,0.2512931034482759,88021,3.163415833469923,62.91312091826637,82.01126307320997,276200,4.211395540875309
29189211401,-0.08252615265401007,46924,12.516129032258064,70.64989517819707,53.714285714285715,129900,6.24772974936433
29189210100,-0.2121546961325967,37388,14.579606440071558,67.63297872340426,63.727454909819635,93800,27.10430930326218
29189217400,0.19065343258891645,79507,4.790668610706103,81.23450669310857,72.193293063945,231700,5.767731878409977
29189217842,0.31898238747553814,99810,3.8285476487723678,65.6781802864364,82.93529575118022,416100,1.856594110115237
29189217852,0.39552880481513325,111524,1.9142540737225124,57.810077519379846,91.83673469387756,373400,4.476386036960986
29189218011,0.12445923460898503,68034,9.910025706940875,62.37330422579136,56.88814776808619,330600,4.146730462519936
29189218500,0.2615,93902,5.408102175214529,69.17719886510189,83.98320335932813,300900,1.1369253583786456
29189219500,0.20233747260774287,86964,5.489335006273525,62.68630545327021,82.01033348990137,225700,5.292286406087858
29189220441,-0.005455962587685113,64115,3.1307860629523647,59.151610369206594,86.09661673119004,197300,8.455226542989653
29189220601,0.023222060957910014,60950,7.306791569086651,62.07510233137569,80.52713178294574,167000,3.332164152928797
29189221800,-0.3713471133285816,30346,26.437744276940258,65.41545189504373,34.427609427609426,53100,17.373380447585397
29189210400,-0.25592672413793105,39537,14.69842878864673,61.55443488579056,71.20835405271009,70300,7.707608155146693
29189213202,0.0014864362690449647,60881,12.587200485289657,64.9352920601609,60.08531383302864,150200,2.038587550054605
